"id"	"location.id"	"x"	"y"	"period"	"col.date"	"date"	"col.time"	"time"	"depth.cat"	"depth"	"swp"	"swc"
1063	217	0	300	"feb.2015"	42061	"2/26/2015"	0.416667	"10:00"	"shallow"	14.5	-0.21	31.01899827
1064	217	0	300	"feb.2015"	42061	"2/26/2015"	0.422222	"10:08"	"middle"	39	0	30.85130029
1065	217	0	300	"feb.2015"	42061	"2/26/2015"	0.43125	"10:21"	"deep"	99	-0.21	33.51648352
1066	217	0	300	"mar.2015"	42090	"3/27/2015"	0.377778	"9:04"	"shallow"	14	-0.28	32.52298264
1067	217	0	300	"mar.2015"	42090	"3/27/2015"	0.379861	"9:07"	"middle"	41	-0.24	32.67716535
1068	217	0	300	"mar.2015"	42090	"3/27/2015"	0.386806	"9:17"	"deep"	99	-0.04	34.50492422
1069	217	0	300	"apr.2015"	42107	"4/13/2015"	0.402778	"9:40"	"shallow"	16	-0.41	32.15063126
1070	217	0	300	"apr.2015"	42107	"4/13/2015"	0.40625	"9:45"	"middle"	39	-0.06	32.12842752
1071	218	0	1	"feb.2015"	42060	"2/25/2015"	0.427083	"10:15"	"shallow"	15	-0.06	31.02077687
1072	218	0	1	"feb.2015"	42060	"2/25/2015"	0.444444	"10:40"	"middle"	38	0	36.66785842
1073	218	0	1	"feb.2015"	42060	"2/25/2015"	0.447917	"10:45"	"middle"	58	0	40.80717489
1074	218	0	1	"mar.2015"	42089	"3/26/2015"	0.465972	"11:11"	"shallow"	18	-0.03	27.8751223
1075	218	0	1	"mar.2015"	42089	"3/26/2015"	0.46875	"11:15"	"middle"	41	0	30.99575161
1076	218	0	1	"mar.2015"	42089	"3/26/2015"	0.470139	"11:17"	"middle"	52	0	34.96150927
1077	218	0	1	"apr.2015"	42107	"4/13/2015"	0.484722	"11:38"	"shallow"	14	0	31.06379534
1078	218	0	1	"apr.2015"	42107	"4/13/2015"	0.489583	"11:45"	"middle"	45	0	28.59309592
1079	219	0	8	"feb.2015"	42060	"2/25/2015"	0.458333	"11:00"	"shallow"	20	0	41.4873009
1080	219	0	8	"feb.2015"	42060	"2/25/2015"	0.46875	"11:15"	"middle"	40	0	32.5638361
1081	219	0	8	"feb.2015"	42060	"2/25/2015"	0.475694	"11:25"	"deep"	90	0	36.66178624
1082	219	0	8	"mar.2015"	42089	"3/26/2015"	0.451389	"10:50"	"shallow"	16	-0.62	34.02559768
1083	219	0	8	"mar.2015"	42089	"3/26/2015"	0.454167	"10:54"	"middle"	38	0	30.37254226
1084	219	0	8	"mar.2015"	42089	"3/26/2015"	0.461111	"11:04"	"middle"	45	0	31.48834337
1085	219	0	8	"apr.2015"	42104	"4/10/2015"	0.471528	"11:19"	"shallow"	15	0	43.88800364
1086	219	0	8	"apr.2015"	42104	"4/10/2015"	0.472917	"11:21"	"middle"	41	0	32.58332634
1087	220	32	0	"feb.2015"	42060	"2/25/2015"	0.395833	"9:30"	"shallow"	15	-0.22	37.61348898
1088	220	32	0	"feb.2015"	42060	"2/25/2015"	0.402778	"9:40"	"middle"	37	-0.02	36.93675758
1089	220	32	0	"feb.2015"	42060	"2/25/2015"	0.413194	"9:55"	"deep"	90	-0.44	36.0639881
1090	220	32	0	"mar.2015"	42089	"3/26/2015"	0.432639	"10:23"	"shallow"	15	-0.5	31.64980123
1091	220	32	0	"mar.2015"	42089	"3/26/2015"	0.436111	"10:28"	"middle"	38	-0.44	30.33128017
1092	220	32	0	"mar.2015"	42089	"3/26/2015"	0.444444	"10:40"	"deep"	96	-0.65	33.75578227
1093	220	32	0	"apr.2015"	42104	"4/10/2015"	0.45	"10:48"	"shallow"	16	-0.17	33.07531543
1094	220	32	0	"apr.2015"	42104	"4/10/2015"	0.452083	"10:51"	"middle"	41	0	33.73551466
1095	220	32	0	"apr.2015"	42104	"4/10/2015"	0.453472	"10:53"	"middle"	57	-0.23	33.24935585
1096	220	32	0	"apr.2015"	42104	"4/10/2015"	0.45625	"10:57"	"deep"	79	-0.24	32.27741528
1097	220	32	0	"apr.2015"	42104	"4/10/2015"	0.459722	"11:02"	"deep"	90	-0.45	35.10248483
1098	221	390	0	"feb.2015"	42061	"2/26/2015"	0.483333	"11:36"	"shallow"	15	0	33.49760942
1099	221	390	0	"feb.2015"	42061	"2/26/2015"	0.490278	"11:46"	"middle"	40	0	42.38311732
1100	221	390	0	"feb.2015"	42061	"2/26/2015"	0.504861	"12:07"	"deep"	100	0	43.05262191
1101	221	390	0	"mar.2015"	42089	"3/26/2015"	0.490972	"11:47"	"shallow"	16	0	41.00940129
1102	221	390	0	"mar.2015"	42089	"3/26/2015"	0.494444	"11:52"	"middle"	40	0	36.92180779
1103	221	390	0	"mar.2015"	42089	"3/26/2015"	0.501389	"12:02"	"deep"	100	0	41.94502561
1104	221	390	0	"apr.2015"	42102	"4/8/2015"	0.4375	"10:30"	"shallow"	16	0	38.83552015
1105	221	390	0	"apr.2015"	42102	"4/8/2015"	0.440278	"10:34"	"middle"	41	0	40.28132992
1106	221	390	0	"apr.2015"	42102	"4/8/2015"	0.441667	"10:36"	"middle"	59	0	31.0711953
1107	221	390	0	"apr.2015"	42102	"4/8/2015"	0.445833	"10:42"	"deep"	82	0	42.36805874
1108	221	390	0	"apr.2015"	42102	"4/8/2015"	0.447917	"10:45"	"deep"	99	0	43.60813599
1109	222	488	0	"feb.2015"	42061	"2/26/2015"	0.541667	"13:00"	"shallow"	15.5	0	41.86146442
1110	222	488	0	"feb.2015"	42061	"2/26/2015"	0.545139	"13:05"	"middle"	39	0	42.56261454
1111	222	488	0	"feb.2015"	42061	"2/26/2015"	0.554861	"13:19"	"deep"	98	0	42.03004466
1112	222	488	0	"mar.2015"	42089	"3/26/2015"	0.510417	"12:15"	"shallow"	17	0	37.86259542
1113	222	488	0	"mar.2015"	42089	"3/26/2015"	0.514583	"12:21"	"middle"	39	0	40.51836416
1114	222	488	0	"mar.2015"	42089	"3/26/2015"	0.525694	"12:37"	"deep"	100	0	39.84597239
1115	222	488	0	"apr.2015"	42102	"4/8/2015"	0.454861	"10:55"	"shallow"	16	0	46.95896688
1116	222	488	0	"apr.2015"	42102	"4/8/2015"	0.458333	"11:00"	"middle"	42	0	41.15783917
1117	222	488	0	"apr.2015"	42102	"4/8/2015"	0.461806	"11:05"	"middle"	61	0	45.56027734
1118	222	488	0	"apr.2015"	42102	"4/8/2015"	0.465278	"11:10"	"deep"	80	0	44.8879213
1119	222	488	0	"apr.2015"	42102	"4/8/2015"	0.466667	"11:12"	"deep"	95	0	33.91038697
1145	300	95	25	"mar.2016"	42446	"3/17/2016"	0.378472222	"9:05"	"shallow"	16	-0.53	28.58762757
1146	301	95	33	"mar.2016"	42446	"3/17/2016"	0.381944444	"9:10"	"shallow"	15.5	-0.02	34.48078496
1147	302	295	25	"mar.2016"	42440	"3/11/2016"	0.548611111	"13:10"	"shallow"	15	-0.52	32.24881865
1148	303	309.14	10.86	"mar.2016"	42440	"3/11/2016"	0.548611111	"13:10"	"shallow"	15.5	-0.49	34.78994935
1149	304	495	25	"mar.2016"	42446	"3/17/2016"	0.384027778	"9:13"	"shallow"	16	0	39.70414738
1150	305	487	25	"mar.2016"	42446	"3/17/2016"	0.386111111	"9:16"	"shallow"	14	-0.3	37.16435779
1151	306	695	25	"mar.2016"	42445	"3/16/2016"	0.40625	"9:45"	"shallow"	13	-0.39	32.63378804
1152	306	695	25	"mar.2016"	42445	"3/16/2016"	0.407638889	"9:47"	"middle"	37	-0.06	34.83812505
1153	307	693.59	26.41	"mar.2016"	42445	"3/16/2016"	0.411805556	"9:53"	"shallow"	14	-0.67	33.53957205
1154	307	693.59	26.41	"mar.2016"	42445	"3/16/2016"	0.413194444	"9:55"	"middle"	40	-0.25	29.78963186
1155	308	895	25	"mar.2016"	42447	"3/18/2016"	0.445833333	"10:42"	"shallow"	16	-1.33	29.33422699
1156	308	895	25	"mar.2016"	42447	"3/18/2016"	0.447916667	"10:45"	"middle"	29	-0.95	30.59804372
1157	309	900.66	30.66	"mar.2016"	42447	"3/18/2016"	0.439583333	"10:33"	"shallow"	15	-0.26	38.19425445
1158	309	900.66	30.66	"mar.2016"	42447	"3/18/2016"	0.441666667	"10:36"	"middle"	40	-0.11	32.10849658
1159	310	95	75	"mar.2016"	42446	"3/17/2016"	0.409722222	"9:50"	"shallow"	15	-0.7	27.13462546
1160	310	95	75	"mar.2016"	42446	"3/17/2016"	0.4125	"9:54"	"middle"	40	-0.18	28.61011941
1161	311	109.14	60.86	"mar.2016"	42446	"3/17/2016"	0.418055556	"10:02"	"shallow"	15	-0.42	29.54878304
1162	311	109.14	60.86	"mar.2016"	42446	"3/17/2016"	0.422222222	"10:08"	"middle"	40	-0.45	23.76745852
1163	312	295	75	"mar.2016"	42440	"3/11/2016"	0.540277778	"12:58"	"shallow"	15	-0.65	30.48312108
1164	312	295	75	"mar.2016"	42440	"3/11/2016"	0.54375	"13:03"	"middle"	39	-0.01	30.21106147
1165	313	295	55	"mar.2016"	42440	"3/11/2016"	0.539583333	"12:57"	"shallow"	15.5	-0.75	30.79084373
1166	313	295	55	"mar.2016"	42440	"3/11/2016"	0.543055556	"13:02"	"middle"	40	-0.93	30.80133556
1167	314	495	75	"mar.2016"	42446	"3/17/2016"	0.393055556	"9:26"	"shallow"	15	-0.86	31.69653669
1168	315	489.34	80.66	"mar.2016"	42446	"3/17/2016"	0.395833333	"9:30"	"shallow"	14	-0.26	32.79093986
1169	316	695	75	"mar.2016"	42445	"3/16/2016"	0.423611111	"10:10"	"shallow"	15	-0.88	33.41548398
1170	316	695	75	"mar.2016"	42445	"3/16/2016"	0.425694444	"10:13"	"middle"	40	-0.02	33.78436426
1171	317	689.34	69.34	"mar.2016"	42445	"3/16/2016"	0.41875	"10:03"	"shallow"	15	-0.52	33.43233711
1172	317	689.34	69.34	"mar.2016"	42445	"3/16/2016"	0.420833333	"10:06"	"middle"	38	-0.44	34.39907827
1173	318	895	75	"mar.2016"	42447	"3/18/2016"	0.4375	"10:30"	"shallow"	16	-0.27	29.6250876
1174	319	880.86	60.86	"mar.2016"	42447	"3/18/2016"	0.434722222	"10:26"	"shallow"	16	-0.32	31.95444526
1175	320	95	125	"mar.2016"	42446	"3/17/2016"	0.426388889	"10:14"	"shallow"	15.5	-1.27	27.58290346
1176	321	96.41	123.59	"mar.2016"	42446	"3/17/2016"	0.429166667	"10:18"	"shallow"	16	-0.75	27.01764134
1177	322	295	125	"mar.2016"	42440	"3/11/2016"	0.53125	"12:45"	"shallow"	15	-0.55	31.29754401
1178	323	289.34	130.66	"mar.2016"	42440	"3/11/2016"	0.53125	"12:45"	"shallow"	17	-0.41	31.65266106
1179	324	495	125	"mar.2016"	42446	"3/17/2016"	0.40625	"9:45"	"shallow"	15	-0.83	32.0926882
1180	325	489.34	119.34	"mar.2016"	42446	"3/17/2016"	0.403472222	"9:41"	"shallow"	15	-0.3	33.25233503
1181	326	695	125	"mar.2016"	42445	"3/16/2016"	0.434722222	"10:26"	"shallow"	15	-1.31	30.50645606
1182	327	675	125	"mar.2016"	42445	"3/16/2016"	0.432638889	"10:23"	"shallow"	15	-1.33	33.28269786
1183	328	895	125	"mar.2016"	42447	"3/18/2016"	0.459722222	"11:02"	"shallow"	15	-0.49	29.96455183
1184	329	903	125	"mar.2016"	42447	"3/18/2016"	0.459722222	"11:02"	"shallow"	15	-0.9	30.63127123
1185	330	95	175	"mar.2016"	42446	"3/17/2016"	0.4375	"10:30"	"shallow"	15	-0.42	34.7068819
1186	330	95	175	"mar.2016"	42446	"3/17/2016"	0.439583333	"10:33"	"middle"	40	-0.21	34.97344143
1187	331	95	183	"mar.2016"	42446	"3/17/2016"	0.443055556	"10:38"	"shallow"	15.5	-0.21	33.39493339
1188	331	95	183	"mar.2016"	42446	"3/17/2016"	0.445833333	"10:42"	"middle"	40	-0.01	33.96972327
1189	332	295	175	"mar.2016"	42440	"3/11/2016"	0.525694444	"12:37"	"shallow"	16	-0.42	31.32024978
1190	333	295	173	"mar.2016"	42440	"3/11/2016"	0.525694444	"12:37"	"shallow"	16	-0.4	32.17679756
1191	334	495	175	"mar.2016"	42446	"3/17/2016"	0.4125	"9:54"	"shallow"	15	-0.27	31.31018153
1192	335	495	167	"mar.2016"	42446	"3/17/2016"	0.409027778	"9:49"	"shallow"	13	-1.33	36.3003663
1193	336	695	175	"mar.2016"	42445	"3/16/2016"	0.442361111	"10:37"	"shallow"	14	-0.96	31.04728546
1194	337	709.14	189.14	"mar.2016"	42445	"3/16/2016"	0.444444444	"10:40"	"shallow"	15	-0.35	32.85389856
1195	338	895	175	"mar.2016"	42447	"3/18/2016"	0.390972222	"9:23"	"shallow"	14	-0.65	31.69155477
1196	339	896.41	176.41	"mar.2016"	42447	"3/18/2016"	0.390972222	"9:23"	"shallow"	14.5	-0.21	31.16425232
1197	340	95	225	"mar.2016"	42446	"3/17/2016"	0.466666667	"11:12"	"shallow"	15	-0.32	32.80777714
1198	341	75	225	"mar.2016"	42446	"3/17/2016"	0.472222222	"11:20"	"shallow"	15	-1.13	32.60240597
1199	342	295	225	"mar.2016"	42440	"3/11/2016"	0.517361111	"12:25"	"shallow"	15.5	-1.88	28.51904847
1200	343	293	225	"mar.2016"	42440	"3/11/2016"	0.517361111	"12:25"	"shallow"	15	-1.82	27.56521739
1201	344	495	225	"mar.2016"	42446	"3/17/2016"	0.419444444	"10:04"	"shallow"	15	-0.61	35.37283286
1202	345	515	225	"mar.2016"	42446	"3/17/2016"	0.416666667	"10:00"	"shallow"	15	-0.39	32.1111886
1203	346	695	225	"mar.2016"	42445	"3/16/2016"	0.455555556	"10:56"	"shallow"	16.5	-0.47	34.55364686
1204	346	695	225	"mar.2016"	42445	"3/16/2016"	0.456944444	"10:58"	"middle"	40	-0.19	32.9787234
1205	347	715	225	"mar.2016"	42445	"3/16/2016"	0.448611111	"10:46"	"shallow"	15	-0.69	33.36226224
1206	347	715	225	"mar.2016"	42445	"3/16/2016"	0.452777778	"10:52"	"middle"	40	-0.11	33.1935123
1207	348	895	225	"mar.2016"	42447	"3/18/2016"	0.467361111	"11:13"	"shallow"	15	-0.19	30.21358806
1208	349	895	245	"mar.2016"	42447	"3/18/2016"	0.467361111	"11:13"	"shallow"	15	-1.24	30.02884683
1209	350	95	275	"mar.2016"	42446	"3/17/2016"	0.484722222	"11:38"	"shallow"	15	-0.61	30.31910804
1210	351	109.14	260.86	"mar.2016"	42446	"3/17/2016"	0.479166667	"11:30"	"shallow"	15.5	-0.16	33.81577912
1211	352	295	275	"mar.2016"	42440	"3/11/2016"	0.479166667	"11:30"	"shallow"	14.8	-0.22	26.12596447
1212	352	295	275	"mar.2016"	42440	"3/11/2016"	0.485416667	"11:39"	"middle"	40	-0.2	28.72779843
1213	353	303	275	"mar.2016"	42440	"3/11/2016"	0.48125	"11:33"	"shallow"	15	-1.17	33.80488701
1214	353	303	275	"mar.2016"	42440	"3/11/2016"	0.490277778	"11:46"	"middle"	38.5	-0.54	34.45867288
1215	354	495	275	"mar.2016"	42446	"3/17/2016"	0.441666667	"10:36"	"shallow"	17	-0.84	33.2626506
1216	355	500.66	269.34	"mar.2016"	42446	"3/17/2016"	0.444444444	"10:40"	"shallow"	14	-1.22	30.88819768
1217	356	695	275	"mar.2016"	42445	"3/16/2016"	0.461111111	"11:04"	"shallow"	15	-1.03	34.48226236
1218	357	680.86	289.14	"mar.2016"	42445	"3/16/2016"	0.465277778	"11:10"	"shallow"	15	-1.06	31.79290358
1219	358	895	275	"mar.2016"	42447	"3/18/2016"	0.520833333	"12:30"	"shallow"	15	-0.33	49.461956
1220	358	895	275	"mar.2016"	42447	"3/18/2016"	0.523611111	"12:34"	"middle"	37	0	37.92019009
1221	359	895	267	"mar.2016"	42447	"3/18/2016"	0.472916667	"11:21"	"shallow"	15	-0.12	42.47498468
1222	359	895	267	"mar.2016"	42447	"3/18/2016"	0.477083333	"11:27"	"middle"	38	-0.71	45.08145081
1223	360	95	325	"mar.2016"	42446	"3/17/2016"	0.505555556	"12:08"	"shallow"	15	-0.32	34.03409525
1224	361	100.66	319.34	"mar.2016"	42446	"3/17/2016"	0.508333333	"12:12"	"shallow"	16	-0.31	31.73803526
1225	362	295	325	"mar.2016"	42440	"3/11/2016"	0.453472222	"10:53"	"shallow"	15.5	-1.05	29.43680908
1226	363	300.66	330.66	"mar.2016"	42440	"3/11/2016"	0.447916667	"10:45"	"shallow"	15.5	-0.87	31.00912241
1227	364	495	325	"mar.2016"	42446	"3/17/2016"	0.452777778	"10:52"	"shallow"	15	-0.54	32.40585774
1228	365	500.66	319.34	"mar.2016"	42446	"3/17/2016"	0.449305556	"10:47"	"shallow"	16	-0.48	34.50053871
1229	366	695	325	"mar.2016"	42445	"3/16/2016"	0.472222222	"11:20"	"shallow"	15.3	-0.36	34.89667302
1230	367	696.41	323.59	"mar.2016"	42445	"3/16/2016"	0.470138889	"11:17"	"shallow"	15	-0.61	34.97124076
1231	368	895	325	"mar.2016"	42447	"3/18/2016"	0.475694444	"11:25"	"shallow"	NA	0	34.8514541
1232	369	895	327	"mar.2016"	42447	"3/18/2016"	0.477083333	"11:27"	"shallow"	NA	-0.26	35.05446948
1233	370	95	375	"mar.2016"	42446	"3/17/2016"	0.525	"12:36"	"shallow"	15.5	-0.83	28.81434534
1234	370	95	375	"mar.2016"	42446	"3/17/2016"	0.529166667	"12:42"	"middle"	40	-0.18	28.92338365
1235	371	97	375	"mar.2016"	42446	"3/17/2016"	0.518055556	"12:26"	"shallow"	15	-0.93	29.43914875
1236	371	97	375	"mar.2016"	42446	"3/17/2016"	0.521527778	"12:31"	"middle"	40	-0.97	29.25086752
1237	372	295	375	"mar.2016"	42440	"3/11/2016"	0.444444444	"10:40"	"shallow"	15.2	0	35.11301072
1238	372	295	375	"mar.2016"	42440	"3/11/2016"	0.455555556	"10:56"	"middle"	40	-0.02	36.04045588
1239	373	280.86	360.86	"mar.2016"	42440	"3/11/2016"	0.460416667	"11:03"	"shallow"	15.3	-0.47	33.57869176
1240	373	280.86	360.86	"mar.2016"	42440	"3/11/2016"	0.463888889	"11:08"	"middle"	39	-0.08	31.38880877
1241	374	495	375	"mar.2016"	42446	"3/17/2016"	0.457638889	"10:59"	"shallow"	14	-0.91	31.83844967
1242	375	493.59	373.59	"mar.2016"	42446	"3/17/2016"	0.459722222	"11:02"	"shallow"	15	-0.59	34.93586168
1243	376	695	375	"mar.2016"	42445	"3/16/2016"	0.475694444	"11:25"	"shallow"	15	-0.67	30.3030303
1244	377	680.86	389.14	"mar.2016"	42445	"3/16/2016"	0.477777778	"11:28"	"shallow"	14	-0.39	33.04234627
1245	378	895	375	"mar.2016"	42447	"3/18/2016"	0.534722222	"12:50"	"shallow"	14	0	34.71013904
1246	379	895	377	"mar.2016"	42447	"3/18/2016"	0.536111111	"12:52"	"shallow"	NA	-0.43	33.72890295
1247	380	95	425	"mar.2016"	42446	"3/17/2016"	0.490972222	"11:47"	"shallow"	14	-0.36	34.06962541
1248	381	95	423	"mar.2016"	42446	"3/17/2016"	0.489583333	"11:45"	"shallow"	15	-0.27	35.8541526
1249	382	295	425	"mar.2016"	42440	"3/11/2016"	0.434722222	"10:26"	"shallow"	15	-0.45	32.79910249
1250	383	295	445	"mar.2016"	42440	"3/11/2016"	0.4375	"10:30"	"shallow"	14.5	-0.45	29.68272004
1251	384	495	425	"mar.2016"	42446	"3/17/2016"	0.464583333	"11:09"	"shallow"	14	-1.09	30.11441648
1252	385	496.41	426.41	"mar.2016"	42446	"3/17/2016"	0.4625	"11:06"	"shallow"	15	-1.16	30.75597426
1253	386	695	425	"mar.2016"	42445	"3/16/2016"	0.484722222	"11:38"	"shallow"	15	-1.39	31.34110787
1254	387	697	425	"mar.2016"	42445	"3/16/2016"	0.481944444	"11:34"	"shallow"	16	-0.79	31.89399844
1255	388	895	425	"mar.2016"	42447	"3/18/2016"	0.5375	"12:54"	"shallow"	15	-0.47	29.37657431
1256	389	909.14	439.14	"mar.2016"	42447	"3/18/2016"	0.458333333	"11:00"	"shallow"	15.5	-0.87	41.56400643
1257	390	95	475	"mar.2016"	42446	"3/17/2016"	0.504166667	"12:06"	"shallow"	14	-0.5	31.41924959
1258	391	93.59	476.41	"mar.2016"	42446	"3/17/2016"	0.501388889	"12:02"	"shallow"	15	-0.35	30.91669216
1259	392	295	475	"mar.2016"	42440	"3/11/2016"	0.402777778	"9:40"	"shallow"	13	0	37.15396284
1260	393	295	455	"mar.2016"	42440	"3/11/2016"	0.411805556	"9:53"	"shallow"	14	-0.83	31.11294021
1261	393	295	455	"mar.2016"	42440	"3/11/2016"	0.418055556	"10:02"	"middle"	38	-0.24	30.66824431
1262	394	495	475	"mar.2016"	42446	"3/17/2016"	0.471527778	"11:19"	"shallow"	15	-0.62	32.32362259
1263	395	493	475	"mar.2016"	42446	"3/17/2016"	0.470138889	"11:17"	"shallow"	14	-0.48	34.18295101
1264	396	695	475	"mar.2016"	42445	"3/16/2016"	0.4875	"11:42"	"shallow"	14	-1.01	29.48544347
1265	397	687	475	"mar.2016"	42445	"3/16/2016"	0.489583333	"11:45"	"shallow"	14.8	-1.81	29.25254725
1266	398	895	475	"mar.2016"	42447	"3/18/2016"	0.548611111	"13:10"	"shallow"	15	-0.19	41.00677497
1267	398	895	475	"mar.2016"	42447	"3/18/2016"	0.551388889	"13:14"	"middle"	41	-0.22	39.9072957
1268	399	893.59	473.59	"mar.2016"	42447	"3/18/2016"	0.554861111	"13:19"	"shallow"	15.5	-0.05	38.08007279
1269	399	893.59	473.59	"mar.2016"	42447	"3/18/2016"	0.558333333	"13:24"	"middle"	40.5	0	36.80407405
1270	401	63	28.8	"mar.2016"	42446	"3/17/2016"	0.385416667	"9:15"	"shallow"	15	-0.76	25.23208442
1271	402	50.1	44	"mar.2016"	42446	"3/17/2016"	0.388888889	"9:20"	"shallow"	10	0	18.80754855
1272	403	39.5	59.1	"mar.2016"	42446	"3/17/2016"	0.393055556	"9:26"	"shallow"	15	-0.22	29.32180018
1273	403	39.5	59.1	"mar.2016"	42446	"3/17/2016"	0.395138889	"9:29"	"middle"	40.5	-0.03	33.17546494
1274	404	25.9	77.2	"mar.2016"	42446	"3/17/2016"	0.400694444	"9:37"	"shallow"	15	-0.77	28.52945497
1275	405	151	166.8	"mar.2016"	42446	"3/17/2016"	0.451388889	"10:50"	"shallow"	16	-0.96	31.52798552
1276	406	135.9	179.7	"mar.2016"	42446	"3/17/2016"	0.454861111	"10:55"	"shallow"	5.5	-0.67	15.55442597
1277	407	118.5	194	"mar.2016"	42446	"3/17/2016"	0.461805556	"11:05"	"shallow"	15.5	-0.05	32.76779102
1278	408	105.6	210.7	"mar.2016"	42446	"3/17/2016"	0.464583333	"11:09"	"shallow"	16	-0.14	35.72678284
1279	409	44.4	268.9	"mar.2016"	42446	"3/17/2016"	0.491666667	"11:48"	"shallow"	16	-1.52	31.40134354
1280	409	44.4	268.9	"mar.2016"	42446	"3/17/2016"	0.495138889	"11:53"	"middle"	40.5	0	31.94412107
1281	410	45.9	304.4	"mar.2016"	42446	"3/17/2016"	0.497222222	"11:56"	"shallow"	15	-0.22	32.22958057
1282	410	45.9	304.4	"mar.2016"	42446	"3/17/2016"	0.499305556	"11:59"	"middle"	41	0	32.53907251
1283	411	531.4	28.4	"mar.2016"	42446	"3/17/2016"	0.379166667	"9:06"	"shallow"	13	-0.32	33.65106178
1284	412	523.1	64.7	"mar.2016"	42446	"3/17/2016"	0.390972222	"9:23"	"shallow"	14	-0.17	39.13974809
1285	413	511	99.5	"mar.2016"	42446	"3/17/2016"	0.400694444	"9:37"	"shallow"	15	-0.02	32.54080452
1286	414	651.6	376.3	"mar.2016"	42445	"3/16/2016"	0.497916667	"11:57"	"shallow"	15	-1.52	32.40502813
1287	415	633.5	407.3	"mar.2016"	42445	"3/16/2016"	0.504166667	"12:06"	"shallow"	16	-0.79	32.45887061
1288	415	633.5	407.3	"mar.2016"	42445	"3/16/2016"	0.505555556	"12:08"	"middle"	38	-0.74	31.69811321
1289	416	613.1	438.3	"mar.2016"	42445	"3/16/2016"	0.511805556	"12:17"	"shallow"	13	-1.56	33.49548297
1290	417	842.9	210.7	"mar.2016"	42447	"3/18/2016"	0.382638889	"9:11"	"shallow"	14.5	-1.04	31.71428571
1291	417	842.9	210.7	"mar.2016"	42447	"3/18/2016"	0.384722222	"9:14"	"middle"	40	-0.76	33.06033589
1292	418	830.8	175.9	"mar.2016"	42447	"3/18/2016"	0.397222222	"9:32"	"shallow"	15	-0.17	31.15515289
1293	419	823.3	146.4	"mar.2016"	42447	"3/18/2016"	0.402777778	"9:40"	"shallow"	15	-0.23	33.96752387
1294	419	823.3	146.4	"mar.2016"	42447	"3/18/2016"	0.405555556	"9:44"	"middle"	39	-0.26	35.43650794
1295	420	812.7	113.9	"mar.2016"	42447	"3/18/2016"	0.4125	"9:54"	"shallow"	14.5	-0.21	35.12902946
1296	421	784.7	123.7	"mar.2016"	42447	"3/18/2016"	0.413194444	"9:55"	"shallow"	14	-0.81	32.3421263
1297	421	784.7	123.7	"mar.2016"	42447	"3/18/2016"	0.415277778	"9:58"	"middle"	39	-0.36	32.24278406
1298	422	801.3	75.3	"mar.2016"	42447	"3/18/2016"	0.422222222	"10:08"	"shallow"	16	-0.25	24.50872022
1299	422	801.3	75.3	"mar.2016"	42447	"3/18/2016"	0.425	"10:12"	"middle"	38	0	32.25086259
1300	423	790	40.5	"mar.2016"	42447	"3/18/2016"	0.422222222	"10:08"	"shallow"	16	-0.81	34.05698779
1301	424	803.6	187.2	"mar.2016"	42447	"3/18/2016"	0.399305556	"9:35"	"shallow"	16	-0.01	30.31554114
1302	425	342.5	283.5	"mar.2016"	42440	"3/11/2016"	0.497222222	"11:56"	"shallow"	18	-0.39	28.86574598
1303	426	318.4	284.1	"mar.2016"	42440	"3/11/2016"	0.498611111	"11:58"	"shallow"	16	-0.87	33.32833246
1304	427	46.9	336.1	"mar.2016"	42446	"3/17/2016"	0.513888889	"12:20"	"shallow"	15	-0.4	32.35372696
1305	428	425	280	"mar.2016"	42446	"3/17/2016"	0.429861111	"10:19"	"shallow"	14	-0.6	24.39845668
1306	429	450	280	"mar.2016"	42446	"3/17/2016"	0.434027778	"10:25"	"shallow"	16	0	56.485623
1307	430	475	280	"mar.2016"	42446	"3/17/2016"	0.438194444	"10:31"	"shallow"	14	-1.48	33.13933968
1308	234.1	840	57	"apr.2015"	42109	"4/15/2015"	0.560417	"13:27"	"shallow"	20	-0.86	31.51249678
1309	234.1	840	57	"apr.2015"	42109	"4/15/2015"	0.563889	"13:32"	"middle"	35	-0.44	30.98300629
1310	234.2	840	57	"apr.2015"	42109	"4/15/2015"	0.565972	"13:35"	"shallow"	16	-0.29	31.47859002
1311	234.2	840	57	"apr.2015"	42109	"4/15/2015"	0.568056	"13:38"	"middle"	36	-0.26	28.88115632
1312	234.3	840	57	"apr.2015"	42109	"4/15/2015"	0.570139	"13:41"	"shallow"	20	-0.32	30.18290089
1313	234.4	840	57	"apr.2015"	42109	"4/15/2015"	0.572222	"13:44"	"shallow"	17	-0.16	32.0871585
1314	235.1	582	366	"apr.2015"	42109	"4/15/2015"	0.527083	"12:39"	"shallow"	16	-0.59	34.10068076
1315	235.1	582	366	"apr.2015"	42109	"4/15/2015"	0.529167	"12:42"	"middle"	37	-0.24	32.64579236
1316	235.2	582	366	"apr.2015"	42109	"4/15/2015"	0.530556	"12:44"	"shallow"	16	-0.48	34.69268861
1317	235.3	582	366	"apr.2015"	42109	"4/15/2015"	0.534722	"12:50"	"shallow"	17	-0.83	34.44527736
1318	235.4	582	366	"apr.2015"	42109	"4/15/2015"	0.536806	"12:53"	"shallow"	16	-0.53	32.98857811
